ts,distance
1607851235000,-5.62874
1607851210000,5.5593
1607846010000,-5.60676
1607845940000,5.68738
1607827080000,-5.86533
1607827055000,-5.43655
1607810060000,8.56635
1607809990000,-8.19017
1607809860000,8.17904
1607809810000,-11.063
1607809095000,13.0127
1607809065000,-8.2073
1607807850000,8.44783
1607807815000,-10.9852
1607805140000,11.4101
1607803920000,-8.23882
1607803895000,5.4955
1607802165000,-10.9573
1607802135000,7.14827
1607801295000,5.50895
1607801260000,-8.45083
1607800055000,5.5357
1607800005000,-7.52284
1607799915000,8.19172
1607799880000,-10.8689
1607799565000,13.7561
1607799415000,-8.34806
1607799395000,2.70943
1607799365000,5.50087
1607799340000,-5.59555
1607798245000,5.53787
1607798205000,-13.8852
1607797320000,13.6535
1607797295000,-5.26501
1607796490000,4.87119
1607796430000,-5.43405
1607796400000,5.56483
1607794955000,-5.34385
1607794890000,5.75466
1607794000000,-13.6507
1607793950000,14.0481
1607793630000,-10.8014
1607793595000,10.8838
1607792760000,-9.85797
1607792695000,11.1406
1607790650000,-11.6241
1607790625000,5.50759
1607790575000,5.52165
1607790535000,-14.1127
1607788770000,2.79947
1607788735000,10.9746
1607788710000,-2.73247
1607788690000,2.75493
1607787970000,-13.7849
1607787945000,2.31041
1607787910000,11.9657
1607787870000,-13.7621
1607787820000,13.8355
1607786920000,-10.773
1607785875000,11.1155
1607785850000,-5.57815
1607785505000,4.54409
1607785075000,-10.1778
1607785025000,11.9348
1607785000000,-5.3671
1607784715000,2.62905
1607784690000,2.65695
1607784650000,-2.55572
1607784615000,-8.18964
1607784555000,8.05472
1607784535000,-2.62928
1607784485000,5.52269
1607784465000,-2.74264
1607783560000,2.89214
1607783525000,-10.5162
1607783500000,5.56188
1607783480000,2.89202
1607783455000,-2.80804
1607783435000,2.78279
1607783405000,2.68334
1607783285000,-5.56717
1607783230000,2.38641
1607783135000,-2.79963
1607783110000,5.48483
1607782840000,-5.4528
1607782760000,5.45956
1607782735000,-5.42806
1607782255000,5.47541
1607782150000,-5.52693
1607782120000,5.36981
1607782095000,-5.51812
1607782035000,-2.75516
1607780755000,8.05246
1607780735000,-2.7689
1607779810000,-11.0142
1607779735000,11.1926
1607779665000,-11.066
1607779625000,14.4157
1607779205000,-8.27913
1607779180000,2.72274
1607778420000,5.64421
1607778245000,-5.53224
1607778220000,-2.63227
1607777635000,8.29233
1607777405000,-8.31285
1607777370000,-5.46439
1607777345000,2.74175
1607777315000,8.24627
1607777290000,2.74428
1607777095000,-8.2721
1607776730000,5.49741
1607776710000,-2.94254
1607776385000,2.63657
1607776345000,2.73154
1607776295000,-10.8272
1607776260000,11.0709
1607775610000,-13.8478
1607775580000,8.50955
1607774355000,5.58781
1607774335000,-2.48198
1607774220000,-11.1295
1607774155000,5.61184
1607773985000,8.1268
1607773950000,-10.8319
1607773895000,10.1058
1607773820000,-2.69999
1607773780000,-5.31036
1607773760000,2.76665
1607773100000,5.60658
1607773070000,-5.52721
1607772625000,6.14512
1607772600000,-2.96182
1607771075000,2.73924
1607770800000,-5.51524
1607770775000,5.55328
1607769910000,-2.69828
1607769850000,-8.09737
1607769790000,10.8052
1607769740000,-10.7621
1607769710000,8.11061
1607769370000,2.81191
1607766755000,-5.38767
1607766470000,5.51752
1607766425000,-5.51654
1607766380000,-7.11112
1607765700000,13.9962
1607765360000,-2.76313
1607765305000,-8.27007
1607765140000,10.8834
1607760860000,-4.46969
1607760835000,2.76657
1607756730000,-11.0247
1607756710000,2.79382
1607748365000,-0.318064
1607740195000,10.9634
1607736915000,-5.38714
1607736890000,-2.73255
1607734855000,8.3091
1607734830000,-5.34741
1607727665000,5.39383
1607727625000,-14.0795
1607725650000,13.3735
1607725380000,-13.9563
1607725340000,14.1952
1607722090000,-8.33472
1607722005000,8.21011
1607721720000,-8.66366
1607721695000,-2.66658
1607720905000,10.7865
1607720870000,-10.9885
1607720745000,8.38568
1607720725000,-2.99694
1607719740000,5.55217
1607719700000,-13.9913
1607717485000,11.3171
1607717435000,2.65348
1607716520000,-2.76723
1607716500000,2.72447
1607715405000,-2.78494
1607712470000,-5.2765
1607711175000,7.25582
1607711135000,-13.9765
1607711075000,2.77304
1607711045000,8.22386
1607711015000,2.81391
1607710055000,-8.11061
1607710020000,8.35065
1607709285000,-14.5432
1607709225000,10.3855
1607708190000,-5.72936
1607708060000,8.35034
1607707345000,-11.5332
1607707305000,11.1548
1607705975000,-14.2371
1607705730000,14.1937
1607705680000,-13.8913
1607705035000,14.1894
1607704470000,-5.5028
1607704450000,-2.75432
1607703205000,8.29852
1607703025000,-10.8885
1607701640000,10.9606
1607701520000,-8.4462
1607701500000,-2.66496
1607701425000,11.0055
1607701055000,-5.09983
1607701015000,5.56802
1607700980000,-8.24464
1607700900000,8.37217
1607700780000,-5.80227
1607700720000,5.73914
1607700600000,-8.38916
1607699835000,8.13296
1607699445000,-14.0154
1607699405000,14.1345
1607699370000,-11.1304
1607699335000,4.83969
1607699020000,5.26021
1607698980000,-11.4925
1607698790000,-2.89068
1607698765000,2.77846
1607698730000,10.9008
1607698615000,-11.0959
1607698575000,3.57969
1607698425000,-10.3368
1607698380000,10.8562
1607698340000,-11.0275
1607698320000,-2.78727
1607697895000,13.8996
1607697860000,-10.8835
1607697825000,8.27008
1607697605000,2.79919
1607697565000,-10.9138
1607697530000,8.3086
1607697510000,-3.4528
1607697170000,5.57168
1607697140000,-8.17412
1607697045000,8.11416
1607697010000,-11.4586
1607696630000,8.1238
1607695835000,-8.54934
1607695800000,11.1934
1607695615000,-12.566
1607695215000,13.7776
1607695185000,-8.03391
1607694900000,8.67282
1607694875000,-5.52204
1607694750000,5.51809
1607694715000,-11.023
1607694450000,8.36261
1607694110000,2.7698
1607694090000,-2.55346
1607693340000,2.75016
1607693045000,-8.66689
1607692915000,5.49201
1607692895000,-2.56747
1607691515000,5.44329
1607691480000,-12.1233
1607690835000,11.4613
1607690370000,-11.14
1607690290000,8.14252
1607690265000,-5.40758
1607689965000,5.18151
1607689940000,-5.43363
1607689400000,8.21897
1607689365000,-7.85397
1607689295000,5.52625
1607689270000,-5.51143
1607689140000,8.23382
1607689110000,-5.72042
1607688130000,2.74545
1607688075000,3.30031
1607688050000,-5.455
1607687260000,5.47819
1607687160000,-8.60324
1607687130000,8.23753
1607687080000,-5.50898
1607687055000,-5.52017
1607686825000,10.2137
1607685040000,-8.06505
1607684335000,8.34049
1607684305000,-8.24255
1607683490000,7.76982
1607682525000,-8.15077
1607680230000,8.25048
1607678385000,-2.78153
1607678345000,-2.74862
1607678220000,5.53029
1607670615000,-13.8194
1607670590000,2.74647
1607670065000,11.0576
1607669890000,-8.21592
1607669860000,8.15012
1607669290000,-11.1177
1607669245000,10.7914
1607668575000,-10.371
1607668520000,10.9966
1607668470000,-11.0422
1607668435000,11.0725
1607667980000,-2.75871
1607666935000,-10.2771
1607666895000,14.0292
1607664470000,-5.30969
1607664440000,5.535
1607659240000,-5.57119
1607659195000,5.48744
1607645800000,-5.70296
1607645775000,-5.58352
1607636875000,9.57991
1607636850000,-5.86035
1607632745000,5.68132
1607632700000,-8.08361
1607627745000,8.3585
1607627720000,-5.5513
1607626235000,5.59986
1607626010000,-8.38501
1607625975000,8.28042
1607625940000,-10.9615
1607624885000,9.56132
1607624865000,2.76961
1607624835000,-8.41053
1607624810000,-2.74692
1607623385000,11.033
1607622860000,-10.7881
1607622830000,8.23866
1607621450000,-5.56547
1607621415000,8.24258
1607621270000,-13.8373
1607621220000,5.54808
1607621005000,7.5516
1607620970000,-12.6596
1607620885000,10.9757
1607620860000,-2.62973
1607620445000,5.14987
1607620320000,-10.962
1607620280000,5.93099
1607620235000,5.23859
1607620195000,-10.9298
1607619550000,10.9849
1607619510000,-5.56081
1607617250000,5.53351
1607617220000,-7.9432
1607615700000,8.22246
1607615665000,-10.9242
1607615040000,11.2823
1607614265000,-10.8666
1607614150000,-2.28935
1607614030000,13.5375
1607613865000,-10.9599
1607613800000,8.38604
1607613770000,-8.0164
1607613390000,10.9619
1607613370000,-2.68926
1607612950000,-10.6979
1607612900000,10.7914
1607612870000,-8.24128
1607611900000,10.9688
1607611585000,-6.29154
1607611555000,5.43963
1607610955000,-13.4471
1607610860000,2.83553
1607610825000,10.0555
1607610785000,-14.2684
1607610685000,13.4615
1607610655000,-8.23226
1607610635000,0.410776
1607610610000,2.83137
1607610580000,-5.50199
1607610525000,5.49602
1607610485000,-10.4117
1607610450000,11.043
1607610375000,-11.2939
1607608485000,10.5748
1607608460000,-2.70507
1607608070000,-8.20769
1607608040000,-2.74869
1607607290000,11.6256
1607607260000,-5.53678
1607605865000,5.56761
1607605830000,-8.87405
1607605410000,8.02273
1607605390000,2.77885
1607605235000,-5.5693
1607605095000,5.53759
1607604870000,-5.52687
1607604730000,5.52315
1607604340000,-5.4727
1607603145000,5.5429
1607602465000,-5.49246
1607602410000,2.77015
1607602225000,2.7664
1607600415000,-11.935
1607599645000,8.61935
1607599600000,2.71432
1607595780000,-9.04228
1607595730000,8.02835
1607595615000,-5.35378
1607595560000,-2.74371
1607593345000,8.38412
1607593310000,-10.9662
1607593275000,10.9927
1607589000000,-8.31775
1607588970000,8.3271
1607585105000,-10.9693
1607585070000,11.0558
1607583680000,-13.9018
1607583660000,2.77476
1607583625000,11.028
1607582740000,-11.0183
1607582680000,10.9427
1607582645000,-10.6094
1607582590000,11.0419
1607580340000,-13.7788
1607580270000,14.3724
1607577870000,-2.63643
1607577845000,2.80865
1607559235000,-5.55398
1607559210000,-2.68303
1607550070000,8.29446
1607549535000,-8.21242
1607549465000,-2.72067
1607548775000,11.4343
1607548740000,-10.4119
1607547590000,11.2098
1607547555000,-10.735
1607545825000,10.8715
1607545790000,-10.6786
1607543210000,10.9281
1607543185000,-5.32872
1607543035000,5.4934
1607542995000,-14.0808
1607541240000,13.5814
1607541210000,-8.00947
1607541180000,8.29545
1607541160000,-2.90048
1607541135000,2.73114
1607541060000,-12.9386
1607541020000,13.4532
1607540330000,-11.2204
1607540295000,-2.83668
1607538020000,11.2643
1607537995000,-5.44731
1607537775000,8.20851
1607537740000,-11.104
1607537680000,11.2259
1607537650000,-2.75582
1607536665000,2.72468
1607536635000,-8.26918
1607536610000,2.72146
1607535575000,5.35172
1607535555000,-2.47931
1607534530000,2.51665
1607532835000,-10.905
1607532800000,11.1526
1607532770000,-5.53898
1607532665000,-5.44403
1607530985000,11.0464
1607530815000,-11.4203
1607530780000,9.76442
1607530500000,-14.1192
1607530455000,13.8803
1607528430000,-11.0493
1607528400000,5.46795
1607527835000,5.05878
1607527800000,-10.764
1607526715000,8.27467
1607526685000,-7.34433
1607525780000,7.95289
1607525760000,2.93905
1607525670000,-12.0127
1607525615000,-2.5844
1607524775000,13.8796
1607524740000,-11.3313
1607524375000,8.42845
1607524355000,-2.76854
1607524010000,5.49639
1607523970000,-13.8848
1607523595000,14.8967
1607523565000,-8.19739
1607523515000,8.2158
1607523480000,-10.8387
1607523315000,11.1542
1607523290000,-5.55183
1607523125000,5.5346
1607523090000,-10.589
1607522915000,10.7982
1607522635000,-13.4905
1607522595000,10.6827
1607519835000,2.80344
1607519380000,-5.5322
1607519315000,5.62616
1607519290000,-6.11449
1607519240000,-8.49228
1607518935000,10.8294
1607518915000,-2.84228
1607518310000,5.58404
1607518080000,-11.0804
1607518010000,10.9696
1607517990000,-2.81431
1607516840000,2.77226
1607516660000,-8.71045
1607516625000,8.23555
1607516525000,-3.12603
1607516490000,2.78097
1607516460000,-8.30488
1607516430000,8.31881
1607515995000,-11.0778
1607515960000,10.9511
1607515175000,-10.9812
1607515150000,-2.86559
1607515055000,11.1745
1607515025000,-8.17863
1607514990000,0.349648
1607514975000,10.7029
1607514860000,-11.9139
1607514795000,11.0279
1607512190000,-13.2593
1607512150000,14.325
1607512090000,-10.3744
1607512015000,5.42652
1607511410000,2.80273
1607511365000,2.75469
1607511330000,-10.5569
1607511290000,10.8842
1607510490000,-8.62934
1607510460000,7.97217
1607506535000,-5.68724
1607506405000,5.45002
1607503590000,-11.0779
1607503555000,10.9225
1607502590000,-5.57586
1607502565000,-2.74771
1607500445000,8.12024
1607500410000,-10.6945
1607497220000,10.8334
1607496715000,-13.173
1607496650000,13.883
1607496440000,-10.9768
1607496385000,11.0627
1607495630000,-10.9769
1607495570000,10.55
1607493370000,-14.3976
1607493330000,13.6874
1607478580000,-5.51858
1607478555000,5.40885
1607473030000,-5.74389
1607472790000,5.55725
1607472750000,-13.368
1607469290000,14.0191
1607469260000,-7.39749
1607468955000,8.33217
1607468045000,-8.0134
1607464635000,8.28076
1607464480000,-8.45988
1607464455000,-2.69369
1607462355000,11.4844
1607462320000,-10.9376
1607460960000,11.2067
1607460925000,-10.7754
1607458205000,11.1739
1607458180000,-5.54071
1607457360000,5.58363
1607457310000,-13.9329
1607456430000,10.7033
1607456405000,-5.5226
1607455440000,9.25338
1607455345000,-10.99
1607455210000,5.84631
1607452440000,5.59172
1607451765000,-13.8624
1607451735000,8.33037
1607451700000,5.3151
1607451670000,-5.50776
1607451630000,-5.42876
1607448530000,11.1612
1607448475000,-11.1536
1607448250000,10.6688
1607448220000,-5.63814
1607447035000,5.485
1607446540000,-13.942
1607446505000,11.5031
1607445110000,2.78677
1607440915000,-10.8338
1607440880000,-2.76682
1607438650000,14.7064
1607438460000,-11.2329
1607438415000,11.8059
1607438055000,-11.0706
1607436640000,11.185
1607436615000,-2.86591
1607435975000,-5.46875
1607435950000,-2.7633
1607435915000,8.28539
1607435895000,-2.79274
1607435765000,5.68765
1607435480000,-10.9555
1607435450000,5.54112
1607435130000,5.67845
1607435105000,-5.28865
1607434245000,5.85708
1607434220000,-5.51274
1607434180000,5.54697
1607434140000,-8.23519
1607432280000,5.58955
1607432220000,-5.5102
1607432165000,5.37374
1607432090000,2.69805
1607430825000,-8.20325
1607430330000,8.05138
1607430295000,-10.0647
1607429555000,8.45335
1607429495000,-8.36451
1607429465000,8.90236
1607428885000,2.80272
1607427860000,-8.27441
1607427825000,8.22973
1607424630000,-5.42396
1607424500000,5.60512
1607423635000,-11.2998
1607423585000,10.1714
1607423560000,-4.896
1607422350000,5.66432
1607421765000,-5.53283
1607421735000,-5.39297
1607412165000,11.3424
1607412000000,-10.7674
1607411965000,11.1977
1607410355000,-13.695
1607410270000,13.4234
1607410145000,-10.9585
1607410085000,10.9227
1607409920000,-10.6098
1607409900000,2.75955
1607408415000,2.78833
1607408390000,5.57418
1607407655000,-13.7321
1607407595000,13.9804
1607392740000,-5.41458
1607392715000,-2.71551
1607380850000,8.71105
1607376655000,-7.6746
1607376560000,-2.76801
1607375055000,11.0258
1607375020000,-11.1819
1607374375000,11.082
1607374350000,-5.58109
1607370850000,5.56341
1607370825000,-5.43865
1607369640000,5.59675
1607369615000,-5.50299
1607366615000,4.15107
1607366585000,-8.17949
1607365305000,-2.76106
1607365270000,8.27884
1607365245000,-5.4968
1607363950000,8.21681
1607362400000,-8.23406
1607362345000,2.76956
1607362180000,5.51406
1607362160000,-2.73041
1607360930000,-8.18865
1607360895000,10.8536
1607360855000,-11.069
1607360810000,11.0889
1607359780000,-10.6019
1607359755000,5.45589
1607357385000,5.69196
1607357355000,-5.55967
1607356565000,6.3779
1607356535000,-8.18993
1607356395000,8.55779
1607356360000,-10.8875
1607354795000,8.2391
1607354765000,-8.55606
1607353175000,10.9647
1607353115000,-13.763
1607353060000,13.1098
1607353025000,-8.45404
1607352900000,8.21262
1607352875000,-5.71205
1607352625000,2.78466
1607352605000,3.09092
1607351535000,-2.72491
1607351505000,-8.3134
1607351440000,5.41564
1607350700000,5.59433
1607350405000,-5.15181
1607350375000,-5.50444
1607350110000,10.9722
1607350090000,-2.71807
1607349525000,2.35133
1607349490000,-10.9128
1607349310000,10.9646
1607349225000,-10.9574
1607349170000,8.29433
1607349150000,2.80837
1607348290000,-11.4426
1607347555000,11.0346
1607347520000,-7.94536
1607346920000,5.5198
1607346900000,2.73693
1607344830000,-5.34582
1607344800000,5.5238
1607343940000,-2.73722
1607343905000,-5.38009
1607343855000,8.37721
1607343785000,-8.15455
1607343725000,9.03564
1607343485000,-8.01059
1607343455000,9.10116
1607343320000,-8.86717
1607343300000,2.74699
1607339520000,2.75671
1607339440000,2.74319
1607334650000,-3.36499
1607334440000,-2.63819
1607334335000,-2.86146
1607334145000,-2.67717
1607334040000,-2.80276
1607334000000,11.7726
1607333705000,-2.89149
1607333275000,-2.77932
1607333195000,-8.3394
1607332945000,2.77711
1607332920000,2.70394
1607332900000,2.70542
1607332880000,2.75284
1607332855000,2.74723
1607332395000,-5.7231
1607332370000,5.61589
1607329555000,-5.46119
1607329335000,-5.42977
1607324375000,11.066
1607323665000,-11.0177
1607323600000,10.7782
1607323555000,-13.5453
1607323495000,13.9201
1607322905000,-10.8256
1607322865000,11.0154
1607322825000,-11.5568
1607322350000,11.1027
1607322140000,-13.4882
1607322100000,14.597
1607321285000,-2.70224
1607321250000,-10.7424
1607321210000,13.8232
1607321075000,-8.04101
1607321040000,8.81018
1607320270000,-8.48595
1607320240000,8.09173
1607316245000,-7.96472
1607316205000,8.37345
1607306325000,-5.37472
1607305700000,8.32109
1607305665000,-7.50556
1607284895000,8.12525
1607284660000,-8.21305
1607284640000,2.73849
1607284025000,5.48605
1607284000000,-5.52402
1607283790000,5.60472
1607283765000,-2.84616
1607281305000,-5.47662
1607280315000,8.21837
1607280275000,-10.9586
1607279975000,10.7497
1607279935000,-13.5843
1607279510000,2.79524
1607279480000,5.4642
1607279435000,2.722
1607279405000,-5.6036
1607279175000,5.63253
1607279150000,-5.754
1607277780000,5.63494
1607276310000,-10.895
1607276220000,10.9541
1607276180000,-13.9573
1607274700000,13.6257
1607272990000,-14.6098
1607272930000,13.1409
1607271235000,-5.67704
1607271170000,5.51293
1607270795000,-5.20162
1607270755000,5.47574
1607269740000,-5.57093
1607269690000,5.34745
1607269470000,-13.7715
1607269430000,13.9293
1607268045000,-12.0407
1607267955000,11.1631
1607267920000,-11.3392
1607267825000,-2.7667
1607267560000,13.4392
1607267525000,-11.0313
1607267180000,11.0329
1607267145000,-8.77824
1607261855000,7.92594
1607261820000,-5.47151
1607261780000,-8.21959
1607260785000,13.5372
1607260760000,-5.76883
1607259880000,5.68862
1607259855000,-6.09627
1607259535000,5.46441
1607257220000,-10.3679
1607257140000,11.0432
1607257115000,-5.57622
1607256830000,5.5452
1607255705000,-13.4266
1607255665000,13.7546
1607255180000,-7.77177
1607255155000,-2.8119
1607253435000,2.76584
1607253410000,5.42637
1607253375000,2.76304
1607253140000,-11.1147
1607253115000,5.31189
1607251970000,5.42509
1607251950000,-2.8401
1607251590000,2.55325
1607249685000,-13.4597
1607247975000,10.9083
1607247945000,-8.29604
1607247240000,10.9441
1607247200000,-13.8882
1607245335000,14.1346
1607245265000,-13.6406
1607245225000,15.0614
1607238990000,-13.7448
1607238925000,13.4736
1607231075000,-8.76026
1607231045000,8.24766
1607223950000,-5.50846
1607223925000,-5.44485
1607207940000,10.534
1607207905000,-11.1181
1607204175000,11.0497
1607204135000,-13.6055
1607201920000,13.0696
1607201895000,-5.50167
1607201855000,5.58778
1607201815000,-13.5286
1607200585000,13.9795
1607200350000,-12.7962
1607200310000,13.7215
1607199640000,2.69116
1607197075000,-10.9152
1607196990000,10.0048
1607196965000,-5.80335
1607194980000,5.52477
1607194950000,-8.30888
1607194750000,8.26353
1607194720000,-8.29516
1607194175000,8.58858
1607194145000,-5.5283
1607192905000,5.49651
1607192880000,-5.48351
1607190295000,5.77185
1607190275000,-2.8254
1607188760000,-5.34207
1607188725000,8.12057
1607187985000,-11.1593
1607187960000,5.54999
1607185215000,5.50001
1607184300000,-8.28576
1607184265000,8.31193
1607183500000,-11.1101
1607183450000,11.2525
1607183430000,-2.65347
1607182115000,-11.45
1607182060000,13.4727
1607181955000,-11.7679
1607181915000,13.9393
1607181795000,-10.8294
1607181720000,10.9798
1607181595000,-2.54041
1607181575000,2.75864
1607181475000,-5.74956
1607181430000,-7.96416
1607181370000,13.2063
1607180335000,-10.7768
1607180270000,11.0854
1607180230000,-11.0419
1607180170000,2.56955
1607180135000,8.17683
1607178960000,-2.76636
1607176975000,2.68208
1607176940000,-8.29458
1607176910000,-5.57066
1607176190000,11.1954
1607176160000,-8.38464
1607175090000,8.37285
1607175035000,-7.83039
1607175005000,5.75209
1607174730000,5.52107
1607174705000,-2.79048
1607173440000,2.75699
1607173285000,-11.4079
1607173250000,8.44933
1607172880000,-11.126
1607172445000,1.44159
1607172430000,3.94597
1607172410000,2.77013
1607172045000,-14.0136
1607172010000,11.0164
1607170565000,-8.29115
1607170535000,8.35659
1607170505000,-8.35499
1607167090000,11.0295
1607167050000,-13.9312
1607162795000,13.3148
1607161850000,-5.80337
1607161825000,5.56225
1607160420000,-5.69249
1607160395000,2.69888
1607160350000,2.41285
1607160040000,-14.6945
1607160020000,2.81314
1607159910000,11.7879
1607159870000,-13.8078
1607159655000,13.4639
1607159620000,-8.04189
1607159595000,5.51119
1607159575000,2.76716
1607155950000,-5.53568
1607155905000,5.68542
1607155840000,-5.46731
1607155150000,5.55251
1607151980000,-10.7807
1607151945000,11.0843
1607151090000,-8.36986
1607151060000,8.25288
1607133790000,-5.52176
1607133765000,5.61238
1607124375000,-8.11413
1607124350000,5.42953
1607123295000,2.80206
1607123260000,-5.49178
1607122900000,5.63388
1607122865000,-11.1761
1607121970000,11.0363
1607121950000,-2.80666
1607117020000,-10.5708
1607116965000,3.61365
1607114215000,11.1009
1607114065000,-11.0788
1607112320000,10.7588
1607112290000,-8.17782
1607109585000,8.45427
1607109560000,-2.58942
1607108240000,2.9096
1607108220000,-2.77057
1607108180000,2.59523
1607108085000,-13.8819
1607106155000,15.0734
1607106120000,-10.9266
1607105875000,10.7839
1607105835000,-13.5219
1607105665000,13.9761
1607105625000,-14.6382
1607104065000,13.245
1607102880000,-13.702
1607102840000,13.303
1607102155000,-13.9364
1607100380000,11.0548
1607099415000,-10.7709
1607099265000,11.0155
1607098780000,-10.8919
1607098745000,5.46307
1607098620000,5.55616
1607098595000,-5.55421
1607098450000,5.53679
1607098430000,-2.75199
1607096420000,2.7307
1607096245000,-10.8446
1607096185000,5.3618
1607095885000,5.52671
1607095860000,-5.39227
1607094390000,5.44534
1607094345000,-13.8991
1607092290000,11.1084
1607092030000,-10.0266
1607091900000,13.9761
1607091105000,-13.8871
1607091070000,8.17802
1607090620000,2.89977
1607090565000,2.71068
1607090540000,-2.77169
1607090130000,2.74492
1607089560000,-8.47424
1607089530000,-5.57579
1607088175000,11.1452
1607088145000,-8.27899
1607088105000,10.9441
1607088035000,-5.46515
1607087990000,3.12396
1607087940000,-8.33844
1607087910000,-2.79887
1607086610000,12.0527
1607086445000,-7.92594
1607086425000,-2.75486
1607086350000,11.0829
1607086330000,2.96691
1607084685000,-11.3014
1607084620000,11.6919
1607082655000,-5.38054
1607078610000,5.54053
1607075315000,-5.40161
1607075290000,5.56133
1607073465000,-5.5467
1607073435000,5.55052
1607072975000,-8.39288
1607072945000,8.20979
1607070805000,-14.3465
1607070465000,12.795
1607070430000,-11.4174
1607065555000,10.9063
1607065530000,-2.79373
1607065445000,2.82132
1607064630000,-10.7209
1607064595000,10.9461
1607064480000,-11.3954
1607064460000,-2.79791
1607062965000,14.3579
1607062365000,-13.7691
1607062325000,13.5597
1607047165000,-5.60014
1607047135000,-8.06574
1607042135000,13.641
1607042100000,-10.7618
1607034360000,8.44984
1607034340000,-2.75329
1607030340000,5.59831
1607030305000,-10.9466
1607025875000,10.9835
1607025840000,-8.14806
1607024730000,8.28476
1607024690000,-13.6793
1607024475000,11.6856
1607022445000,2.53673
1607021855000,-5.54511
1607021790000,5.61103
1607021765000,-5.55274
1607021085000,5.94012
1607021050000,-11.0756
1607020915000,10.9898
1607020875000,-5.47042
1607020255000,5.38442
1607020235000,-2.76592
1607020210000,2.75053
1607020000000,-11.9155
1607019975000,5.4305
1607018765000,5.61463
1607017985000,-2.73375
1607017950000,-10.9285
1607017915000,8.05379
1607017400000,5.24978
1607015710000,-0.501005
1607015690000,-14.1763
1607015660000,3.00039
1607013210000,11.0666
1607012235000,-13.2996
1607012200000,11.1537
1607012065000,2.76324
1607011435000,-11.42
1607011400000,10.5934
1607010785000,-9.85247
1607010045000,10.7184
1607009885000,-10.9861
1607009850000,11.1435
1607009645000,-9.47523
1607009620000,-2.73262
1607008925000,13.7173
1607008890000,-11.1607
1607008335000,10.1968
1607006845000,-5.87584
1607003970000,5.62647
1607003525000,-13.9111
1607003485000,13.3565
1607002935000,-13.2702
1607002625000,11.2632
1607002590000,-10.9502
1607002425000,13.5485
1607002390000,-13.5656
1607002130000,15.3682
1607002080000,-13.1399
1607002035000,13.758
1607002000000,-11.0449
1607001890000,5.65235
1607001460000,5.53279
1607001420000,-13.5934
1607001155000,12.5192
1607001115000,-13.3675
1607000880000,2.79244
1607000845000,11.1552
1607000810000,-10.9971
1606998365000,8.0536
1606998345000,2.78581
1606998205000,-15.3191
1606997800000,13.4416
1606997395000,-13.7806
1606997375000,2.86293
1606996040000,10.9861
1606995665000,-14.5358
1606995540000,13.4188
1606995215000,-13.7696
1606994900000,13.4835
1606993970000,-13.7377
1606993885000,13.7535
1606990915000,-5.53171
1606990785000,5.39986
1606990335000,-8.21008
1606990305000,8.32935
1606989775000,-14.433
1606989745000,8.21745
1606989720000,2.80587
1606989670000,2.84032
1606989630000,-12.8932
1606989605000,3.27374
1606989595000,3.29075
1606988860000,-10.734
1606988800000,10.9818
1606988575000,-13.8005
1606988265000,13.8398
1606986760000,-13.7755
1606986715000,13.8544
1606986675000,-13.7047
1606986620000,13.8151
1606986555000,-13.4807
1606986480000,13.8212
1606986390000,-12.5196
1606986330000,13.9596
1606986290000,-13.3377
1606986240000,13.769
1606985580000,-5.5628
1606985460000,5.63808
1606985435000,-6.17315
1606985355000,5.11374
1606985315000,-13.7712
1606984210000,13.6773
1606984170000,-13.7352
1606984125000,13.3888
1606983815000,-15.2925
1606983775000,13.6683
1606983555000,-5.82308
1606983525000,-8.11502
1606982915000,13.9649
1606982875000,-14.5803
1606982280000,13.7274
1606982250000,-8.25682
1606979210000,-1.90644
1606979175000,11.2352
1606979140000,-9.79708
1606978765000,10.7809
1606978160000,-11.0484
1606978125000,10.9642
1606978010000,-10.3718
1606977940000,10.8942
1606977165000,-8.24632
1606977135000,8.42532
1606976010000,-5.56877
1606975990000,2.87773
1606975955000,-11.0465
1606975910000,13.6381
1606960850000,-5.1838
1606960825000,5.5403
1606959710000,-8.237
1606959690000,-2.72932
1606944205000,10.9004
1606944180000,-5.64023
1606943580000,5.50464
1606943560000,-2.62666
1606943525000,-8.61968
1606943500000,1.38959
1606943490000,3.43093
1606943460000,-5.45819
1606943425000,4.88584
1606942570000,-11.165
1606942535000,9.37664
1606941905000,-8.31578
1606941825000,8.33684
1606941790000,-7.92619
1606941660000,11.2149
1606941625000,-10.7699
1606940425000,11.3311
1606940385000,-13.7433
1606940345000,11.2474
1606940315000,-8.02751
1606939885000,10.8856
1606939845000,-13.7502
1606938855000,11.4104
1606938835000,-2.79392
1606938785000,5.20316
1606938765000,-2.73186
1606938565000,-11.2414
1606938535000,5.46989
1606938370000,5.49909
1606938335000,2.73526
1606938300000,-10.3047
1606937940000,11.0918
1606937905000,-10.5583
1606937645000,10.8237
1606937615000,-8.23511
1606937355000,5.49363
1606937330000,-5.73045
1606936635000,5.59704
1606936615000,2.77066
1606935750000,-13.7557
1606935700000,13.7989
1606935665000,-10.6612
1606934745000,2.74341
1606934715000,8.42345
1606934095000,-10.0827
1606934015000,8.27561
1606933980000,-11.5993
1606931980000,10.693
1606931960000,2.75898
1606931785000,-11.4053
1606931595000,11.5473
1606931560000,-11.1843
1606931535000,1.89328
1606931525000,3.49498
